"PlotID","Date","Longitude","Latitude","DE","Area","Season"
"483","08/05/2014",-113.98192,46.73936,2.99795414413294,"Nsapph","Summer"
"484","08/05/2014",-113.98495,46.74014,2.79822971909592,"Nsapph","Summer"
"485","08/05/2014",-113.9774,46.74152,2.94672850268751,"Nsapph","Summer"
"486","08/18/2015",-113.990417,46.60152,2.91517397817558,"Nsapph","Summer"
"488","08/18/2015",-113.9015,46.60317,2.91248526622058,"Nsapph","Summer"
"493","08/18/2015",-113.90775,46.58965,2.81855355224315,"Nsapph","Summer"
"495","08/05/2014",-113.98418,46.74679,3.06539732771669,"Nsapph","Summer"
"496","08/05/2014",-113.98574,46.74615,2.74577635467913,"Nsapph","Summer"
"497","08/05/2014",-113.98277,46.74657,2.49156707845661,"Nsapph","Summer"
"498","07/31/2014",-113.98119,46.7472,2.67955652607071,"Nsapph","Summer"
"499","07/31/2014",-113.97998,46.74732,2.68842006565761,"Nsapph","Summer"
"5","07/17/2014",-113.83656,46.45097,2.24477015246966,"Nsapph","Summer"
"505","07/17/2015",-113.89822,46.53762,2.90574584638029,"Nsapph","Summer"
"506","07/17/2015",-113.8961,46.53889,2.64582325902828,"Nsapph","Summer"
"507","07/17/2015",-113.89694,46.53764,2.96380094129333,"Nsapph","Summer"
"508","07/17/2015",-113.90083,46.53909,2.96608565613279,"Nsapph","Summer"
"509","08/26/2014",-113.85493,46.51624,2.13631766028387,"Nsapph","Summer"
"511","08/26/2014",-113.85619,46.51777,2.03883775543226,"Nsapph","Summer"
"512","08/26/2014",-113.85475,46.51742,2.08007292140306,"Nsapph","Summer"
"513","07/23/2014",-113.91036,46.54398,2.91850542583066,"Nsapph","Summer"
"514","07/23/2014",-113.91607,46.54458,2.97044145283813,"Nsapph","Summer"
"516","07/23/2014",-113.91216,46.5446,2.91384560357225,"Nsapph","Summer"
"522","08/28/2015",-113.74938,46.72833,2.76659205022695,"Nsapph","Summer"
"523","08/28/2015",-113.74698,46.72587,2.72193824727762,"Nsapph","Summer"
"524","08/28/2015",-113.75127,46.72834,2.80604700320212,"Nsapph","Summer"
"525","08/28/2015",-113.75302,46.72822,2.88153939086651,"Nsapph","Summer"
"527","08/06/2014",-113.96684,46.74827,2.91260204734035,"Nsapph","Summer"
"528","08/06/2014",-113.96599,46.74951,3.00308652627222,"Nsapph","Summer"
"529","08/06/2014",-113.9675,46.7507,2.99375563951278,"Nsapph","Summer"
"530","08/06/2014",-113.96889,46.74771,3.12660498909178,"Nsapph","Summer"
"5325","08/05/2015",-114.04418,46.73476,2.8044614385589,"Nsapph","Summer"
"5326","08/05/2015",-114.04746,46.7313,2.91607565694975,"Nsapph","Summer"
"5340","08/07/2015",-113.95497,46.84105,2.88334518550763,"Nsapph","Summer"
"5344","08/07/2015",-113.96618,46.84121,2.96579398044466,"Nsapph","Summer"
"5364","08/06/2015",-113.90578,46.53951,2.84077451859096,"Nsapph","Summer"
"5367","08/06/2015",-113.90758,46.54042,2.7799486439028,"Nsapph","Summer"
"538","08/21/2015",-113.82243,46.57748,2.4790705813745,"Nsapph","Summer"
"539","08/21/2015",-113.82141,46.57577,2.15754072496056,"Nsapph","Summer"
"540","08/21/2015",-113.82389,46.57821,2.43161741743502,"Nsapph","Summer"
"541","08/21/2015",-113.82282,46.57525,2.12364224422102,"Nsapph","Summer"
"548","07/27/2015",-113.69759,46.39939,2.71908400900871,"Nsapph","Summer"
"550","07/27/2015",-113.70197,46.40055,2.96904975555998,"Nsapph","Summer"
"551","07/28/2015",-113.68675,46.39515,2.79294016066271,"Nsapph","Summer"
"552","07/28/2015",-113.68392,46.39211,2.91366210272219,"Nsapph","Summer"
"554","07/28/2015",-113.68607,46.39322,2.4875808235129,"Nsapph","Summer"
"567","08/19/2014",-113.79082,46.69502,2.6240963799569,"Nsapph","Summer"
"569","08/19/2014",-113.79242,46.69308,2.79827176568042,"Nsapph","Summer"
"570","08/19/2014",-113.79308,46.69244,2.72715742788954,"Nsapph","Summer"
"571","08/19/2014",-113.79182,46.69403,2.88274887449023,"Nsapph","Summer"
"573","08/25/2014",-113.9757,46.71914,2.87166055268656,"Nsapph","Summer"
